media,varianza,curtosis,simetria,entropia,energia,clase_id,nombre_clase
9.763280240248214,0.03571492188757333,-0.17796372465076438,-0.08823953907481592,2.8992050568695635,4767.86779857544,3,izquierda
9.78664634584368,0.04918306164573817,0.13568871334892085,-0.1180340356371657,2.9297452913615922,4791.381488013059,3,izquierda
9.78113252590226,0.04429056752251486,0.6437953653241637,-0.07706329081591462,2.792629062162438,4785.742202839281,3,izquierda
9.804852182648775,0.05466462095322755,0.9795448707713219,0.1757843120626319,2.7205184248073193,4809.489547227283,3,izquierda
10.26148591506047,0.17107381972015967,-0.30389207424925146,0.24942286491502907,3.0192050568455597,5273.45835023523,4,derecha
10.230859252554817,0.16428070776540338,-0.2250225671022794,0.5780063903215168,3.002977471452159,5241.738087667596,4,derecha
10.248423560936429,0.1456917787320779,0.029159677723543886,0.6914781477524469,2.976370867852603,5258.793863154449,4,derecha
10.196801362991962,0.11681069471408298,1.2742568603555124,0.9784695740472433,2.820568717993746,5204.578436551442,4,derecha
10.04041704022349,0.054023239848988845,-0.590420790254603,0.09567902464794353,3.1690254290288897,5043.19987907296,4,derecha
10.026941771144147,0.05378541405522909,-0.4320087889169417,0.18515026691396377,3.1394704261884026,5029.667334798525,4,derecha
10.036741802654342,0.04932678499859843,-0.25513759357899524,0.04217616715904423,3.0967765901512534,5039.275639907386,4,derecha
9.996706469093764,0.0476271351701498,-0.08662670447388665,0.29350171678211157,2.9947085292164655,4999.088368219562,4,derecha
9.950876106832043,0.04586828179778364,-0.08209430378994176,0.0900139327681456,2.9823628104849442,4953.290178765932,4,derecha
9.991775036446063,0.0442719542962269,-0.06052567939813791,-0.24485171874508938,2.909278242158322,4993.992016662149,4,derecha
9.987621659608905,0.045851632321834306,-0.33595703841440594,-0.1722969635509633,2.913982572716751,4989.921902390539,4,derecha
9.993381677960736,0.0457517274659482,-0.616572327774422,-0.34531822991064276,3.0887669086244407,4995.6714544433635,4,derecha
10.014473287484972,0.048678004702036565,0.006852303613381405,-0.2442633243858999,2.8312722499926517,5016.917661522604,4,derecha
10.065807730259081,0.0430928537097218,0.4925530968562444,0.07435973513032673,2.85142847524429,5068.178905812659,4,derecha
10.034456386402384,0.052367251026876206,-0.11500587520616268,0.1892801836311107,2.9909520013406428,5037.134111081922,4,derecha
10.073053417914132,0.0485578590749907,-0.005905984986931845,-0.009618365302876018,2.959079440478352,5075.748150961328,4,derecha
10.076808921377824,0.053993034800958954,-0.26941501548427826,0.06094743456801516,3.0741309103101835,5079.803553638032,4,derecha
10.049029636018505,0.0504955448140998,-0.43306230446259386,0.10634913508636515,3.041076735437203,5051.674608519614,4,derecha
10.022003690303897,0.04418627294007632,-0.7363180997976588,0.0634404075598421,3.124052427528147,5024.237212070249,4,derecha
10.03817712568412,0.035190522750798266,-0.4950337503245934,0.17274017624046512,3.01140116791933,5040.009526467934,4,derecha
10.02487862242112,0.0305185930417528,-0.28637265539587364,0.39991222912307073,3.021467735614206,5026.435499365884,4,derecha
9.984031629756746,0.019302851379367162,-1.1361100190284754,0.07033337406900837,3.250560986688694,4985.0095217681255,4,derecha
10.019170611988322,0.02403428748319441,-0.11382972581297457,0.19411844013318363,2.9685636917698464,5020.390701980681,4,derecha
10.019300775895177,0.023707352159815356,-0.01797955414609742,0.1623146365771421,2.9399037493651528,5020.504769500674,4,derecha
10.039088945809834,0.022530560329019095,0.001560635855835546,0.018995254571350977,2.8970968532382098,5040.2918711105085,4,derecha
10.056481199602906,0.0192303556239388,0.6247502847582544,-0.0653657238415799,2.751671863673345,5057.602223679534,4,derecha
10.075008315929743,0.01665017911303895,1.3246476745219171,-0.11816963179636776,2.663251468805648,5076.122137258328,4,derecha
10.062749264988328,0.009676028110486472,-0.2560238442795586,-0.08244998835038447,2.963590675834159,5063.429939906682,4,derecha
